"","Country.Name","Country.Code","Year","Cash.Surplus","GDP","Population"
"1914","Lower middle income","LMC",2002,-3.16517427493,1458034560193.17,2420369986
"1915","Lower middle income","LMC",2003,-2.99497170765,1672304190174.43,2461865840
"1916","Lower middle income","LMC",2004,-2.69263371714,1911857905121,2503542524
"1917","Lower middle income","LMC",2005,-2.89387352565,2205200074191.19,2545319773
"1918","Lower middle income","LMC",2006,-2.13271849843,2626264404890.92,2587214235
"1919","Lower middle income","LMC",2007,-1.10276939637,3232176784206.42,2629277748
"1920","Lower middle income","LMC",2008,-3.54830140485,3637903033770.54,2671499214
"1921","Lower middle income","LMC",2009,-4.59149594418,3727811301184.7,2713862748
"1922","Lower middle income","LMC",2010,-3.079896988,4666964528535.16,2756602745
"1923","Lower middle income","LMC",2011,-3.02106608508,5278934620007.28,2799383507
"1924","Lower middle income","LMC",2012,-3.69770991732,5535327445130.84,2841934571
"1925","Luxembourg","LUX",1972,3.83810165301,1968733021.7212,346600
"1926","Luxembourg","LUX",1973,4.79789988225,2701874663.63072,350450
"1927","Luxembourg","LUX",1974,5.83677315445,3295861019.05551,355050
"1928","Luxembourg","LUX",1975,3.64766943242,3233431611.27564,358950
"1929","Luxembourg","LUX",1976,3.43002824037,3544268025.07837,360731
"1930","Luxembourg","LUX",1977,3.99842565488,3922895891.95273,361358
"1931","Luxembourg","LUX",1978,5.65923603579,4884869091.84066,362007
"1932","Luxembourg","LUX",1979,3.04215497043,5711457760.04403,362856
"1933","Luxembourg","LUX",1980,4.16831474863,6232005655.95255,364150
"1934","Luxembourg","LUX",1981,3.18369430287,5231808670.14342,365225
"1935","Luxembourg","LUX",1982,2.03768688774,4764549532.05015,365525
"1936","Luxembourg","LUX",1983,3.35141035238,4683697830.37475,365622
"1937","Luxembourg","LUX",1984,4.06373345491,4594891580.56409,365998
"1938","Luxembourg","LUX",1985,6.35446192969,4738559684.76119,366706
"1939","Luxembourg","LUX",1986,5.73923985283,6921264132.20155,368355
"1940","Luxembourg","LUX",1987,4.45455376305,8614215559.15721,370750
"1941","Luxembourg","LUX",1988,3.88720806476,9750161053.209,373450
"1942","Luxembourg","LUX",1989,6.25223212983,10391504709.2547,377100
"1943","Luxembourg","LUX",1990,2.6172696666,13229247947.8513,381850
"1944","Luxembourg","LUX",1991,2.5768613132,14321878795.0384,387000
"1945","Luxembourg","LUX",1992,1.44227317504,16065740777.9172,392175
"1946","Luxembourg","LUX",1993,1.79148741714,16486900186.5672,397475
"1947","Luxembourg","LUX",1994,2.06215814127,18325791415.4811,402925
"1948","Luxembourg","LUX",1995,1.33033293161,21588170498.0843,408625
"1949","Luxembourg","LUX",1996,2.51179310424,21776609771.987,414225
"1950","Luxembourg","LUX",1997,3.98742278821,19731912494.3617,419450
"1951","Luxembourg","LUX",1999,1.75609135592,22235929043.2559,430475
"1952","Luxembourg","LUX",2000,4.05499860202,21263514833.2412,436300
"1953","Luxembourg","LUX",2001,4.58584276359,21272418791.9463,441525
"1954","Luxembourg","LUX",2002,0.880514431568,23616328816.1114,446175
"1955","Luxembourg","LUX",2003,-0.759394520743,29557325056.4334,451630
"1956","Luxembourg","LUX",2004,-2.12888954654,34685281847.5292,458095
"1957","Luxembourg","LUX",2005,-0.723440652999,37347394602.6614,465158
"1958","Luxembourg","LUX",2006,0.197954560751,42414308116.9239,472637
"1959","Luxembourg","LUX",2007,2.41836435857,50888134410.0739,479993
"1960","Luxembourg","LUX",2008,1.71218688287,55849686538.7432,488650
"1961","Luxembourg","LUX",2009,-1.60332487587,51370543206.4462,497783
"1962","Luxembourg","LUX",2010,-0.780161359629,53212476812.2957,506953
"1963","Luxembourg","LUX",2011,0.258870310469,60004630234.4135,518347
"1964","Luxembourg","LUX",2012,-0.200285328407,56677961787.0717,530946
"1965","Luxembourg","LUX",2013,1.07158977021,61739352212.3049,543360
"1966","Luxembourg","LUX",2014,1.84920693676,66327344188.889,556319
"1967","Macao SAR China","MAC",1996,1.43093084247,NA,NA
"1968","Macao SAR China","MAC",1997,2.72137707319,NA,NA
"1969","Macao SAR China","MAC",1998,0.000182332226091,NA,NA
"1970","Macao SAR China","MAC",1999,-0.601125562345,NA,NA
"1971","Macao SAR China","MAC",2000,1.64411589063,NA,NA
"1972","Macao SAR China","MAC",2001,3.28625737332,NA,NA
"1973","Macao SAR China","MAC",2002,2.68021997559,NA,NA
"1974","Macao SAR China","MAC",2003,4.82944095897,NA,NA
"1975","Macao SAR China","MAC",2004,7.84024478941,NA,NA
"1976","Macao SAR China","MAC",2005,8.36150610338,NA,NA
"1977","Macao SAR China","MAC",2006,9.79651506701,NA,NA
"1978","Macao SAR China","MAC",2007,16.465618411,NA,NA
"1979","Macao SAR China","MAC",2008,17.5707760349,NA,NA
"1980","Macao SAR China","MAC",2009,13.4353123252,NA,NA
"1981","Macao SAR China","MAC",2010,19.4868802249,NA,NA
"1982","Macao SAR China","MAC",2011,24.7621995666,NA,NA
"1983","Macao SAR China","MAC",2012,24.0709451483,NA,NA
"1984","Macedonia FYR","MKD",2005,2.32238473765,NA,NA
"1985","Macedonia FYR","MKD",2006,-0.144141696431,NA,NA
"1986","Macedonia FYR","MKD",2007,0.252332751167,NA,NA
"1987","Macedonia FYR","MKD",2008,-0.964593024657,NA,NA
"1988","Macedonia FYR","MKD",2009,-2.68485512105,NA,NA
"1989","Macedonia FYR","MKD",2010,-2.53100874465,NA,NA
"1990","Macedonia FYR","MKD",2011,-2.64161349114,NA,NA
"1991","Macedonia FYR","MKD",2012,-3.9326938117,NA,NA
"1992","Madagascar","MDG",2000,-2.04366393429,3877673539.09084,15766806
"1993","Madagascar","MDG",2001,-3.85181401705,4529575347.56805,16260932
"1994","Madagascar","MDG",2002,-4.44879391968,4397254607.61164,16765117
"1995","Madagascar","MDG",2003,-3.68780574918,5474030080.24451,17279141
"1996","Madagascar","MDG",2004,-4.50455634593,4363934494.37405,17802997
"1997","Madagascar","MDG",2005,-4.64739153636,5039293030.82367,18336724
"1998","Madagascar","MDG",2006,-0.394357501357,5515884348.54904,18880268
"1999","Madagascar","MDG",2007,-2.66445589836,7342923489.09616,19433523
"2000","Madagascar","MDG",2008,-1.92773442826,9413002920.97008,19996469
"2001","Madagascar","MDG",2009,-2.54091735544,8550363974.79243,20569121
"2002","Madagascar","MDG",2010,-0.86110704483,8729936135.74487,21151640
"2003","Madagascar","MDG",2011,-1.67751789327,9892702357.56691,21743949
"2004","Malaysia","MYS",1996,1.45390196704,100854996422.609,21023321
"2005","Malaysia","MYS",1997,2.91985308469,100005323301.867,21565325
"2006","Malaysia","MYS",1998,-0.821906201014,72167753770.8928,22113464
"2007","Malaysia","MYS",1999,-3.82998743209,79148947368.4211,22656286
"2008","Malaysia","MYS",2000,-4.12417473576,93789736842.1053,23185608
"2009","Malaysia","MYS",2001,-3.50568326531,92783947368.4211,23698907
"2010","Malaysia","MYS",2002,-4.90146446353,100845263157.895,24198811
"2011","Malaysia","MYS",2003,-4.8523171486,110202368421.053,24688703
"2012","Malaysia","MYS",2004,-4.12404624838,124749736842.105,25174109
"2013","Malaysia","MYS",2005,-3.76082181398,143534102611.497,25659393
"2014","Malaysia","MYS",2006,-2.95949680501,162690965596.205,26143566
"2015","Malaysia","MYS",2007,-3.17455420213,193547824063.3,26625845
"2016","Malaysia","MYS",2008,-4.408843462,230813597937.526,27111069
"2017","Malaysia","MYS",2009,-6.13335622534,202257586267.556,27605383
"2018","Malaysia","MYS",2010,-5.00056327579,255016609232.871,28112289
"2019","Malaysia","MYS",2011,-4.61686041857,297951960784.314,28635128
"2020","Malaysia","MYS",2012,-4.3864175172,314443149443.149,29170456
"2021","Maldives","MDV",1990,-7.50693734482,215089005.235602,218000
"2022","Maldives","MDV",1991,-8.75169606513,244468292.682927,227000
"2023","Maldives","MDV",1992,-11.0033544787,284853358.561968,234000
"2024","Maldives","MDV",1993,-11.294477312,322326642.335766,242000
"2025","Maldives","MDV",1994,-5.16886076563,355884383.08887,245000
"2026","Maldives","MDV",1995,-6.58205745193,398988954.970263,255000
"2027","Maldives","MDV",1996,-2.35427277872,450382327.952421,262000
"2028","Maldives","MDV",1997,-1.87569216301,508223602.37893,264000
"2029","Maldives","MDV",1998,-2.88975758851,540096397.621071,271000
"2030","Maldives","MDV",1999,-3.88732978351,589239753.610875,280000
"2031","Maldives","MDV",2000,-4.9969733746,624337145.284622,286000
"2032","Maldives","MDV",2001,-3.5986376842,870179738.562091,292000
"2033","Maldives","MDV",2002,-3.60749460349,897031250,297000
"2034","Maldives","MDV",2003,-3.47420776607,1052121055.97238,304000
"2035","Maldives","MDV",2004,-2.30299270198,1226829564.81545,312000
"2036","Maldives","MDV",2005,-8.11035768233,1163362434.32768,321000
"2037","Maldives","MDV",2006,-4.83149729373,1575200390.9349,333000
"2038","Maldives","MDV",2007,-3.37467988866,1868383459.84347,349000
"2039","Maldives","MDV",2008,-10.6461303198,2271646188.14474,362000
"2040","Maldives","MDV",2009,-19.3638244724,2345294878.6681,360000
"2041","Maldives","MDV",2010,-14.9612254459,2588176058.41146,367000
"2042","Maldives","MDV",2011,-7.71372497089,2774351757.78111,377000
"2043","Mali","MLI",2000,-2.76149353819,2954129565.82965,10967690
"2044","Mali","MLI",2001,-3.22345452786,3465305993.47783,11293258
"2045","Mali","MLI",2002,-3.59221490176,3889758023.73699,11638929
"2046","Mali","MLI",2003,-1.32986527824,4703504466.53245,12005128
"2047","Mali","MLI",2004,-2.68104246104,5444474268.42491,12391906
"2048","Mali","MLI",2005,-2.1185954911,6245031690.06808,12798763
"2049","Mali","MLI",2006,27.2599347516,6899799785.8441,13227064
"2050","Mali","MLI",2007,-4.14707017575,8145694631.88354,13675606
"2051","Mali","MLI",2008,-1.56252044549,9750822511.47988,14138216
"2052","Mali","MLI",2009,-1.81645163665,10181021770.4326,14606597
"2053","Mali","MLI",2010,-2.20357996188,10678749467.4697,15075085
"2054","Mali","MLI",2011,-2.86497443063,12978107560.5982,15540989
"2055","Mali","MLI",2012,0.000456523244904,12442747897.2223,16006670
"2056","Mali","MLI",2013,-1.17899847554,13246412031.4145,16477818
"2057","Malta","MLT",1972,2.54871284652,295118249.324932,302450
"2058","Malta","MLT",1973,13.0627111933,345602025.375393,302200
"2059","Malta","MLT",1974,9.01550913455,376094108.475331,301996
"2060","Malta","MLT",1975,14.9924538143,474620439.58496,304222
"2061","Malta","MLT",1976,14.2440311078,527936988.791275,305774
"2062","Malta","MLT",1977,8.85377374589,625573345.532174,306970
"2063","Malta","MLT",1978,12.3778639994,793675169.878579,310182
"2064","Malta","MLT",1980,8.25745682461,1250242107.87969,316645
"2065","Malta","MLT",1981,9.23749496628,1243469360.56838,318982
"2066","Malta","MLT",1982,7.76760848282,1234518125,325898
"2067","Malta","MLT",1983,9.549331828,1165771369.00625,330524
"2068","Malta","MLT",1984,8.41386929341,1101828568.76804,330593
"2069","Malta","MLT",1985,8.49318993929,1117835285.50512,336452
"2070","Malta","MLT",1986,5.53408842206,1435079200.34957,342121
"2071","Malta","MLT",1987,3.02285463925,1751247763.41948,344485
"2072","Malta","MLT",1988,7.37391283265,2019474244.19359,347325
"2073","Malta","MLT",1989,4.88531309668,2118574772.11136,350722
"2074","Malta","MLT",1990,-11.2164499672,2547163582.33149,354170
"2075","Malta","MLT",1991,-10.7954618519,2750041434.26295,363845
"2076","Malta","MLT",1992,-5.91909249668,3021910216.71827,367618
"2077","Malta","MLT",1993,-7.25331305227,2709178326.78271,371308
"2078","Malta","MLT",1994,-9.07741899632,2998570146.54095,374797
"2079","Malta","MLT",1995,-17.306755249,3439931906.61479,377419
"2080","Malta","MLT",1996,-23.883491739,3570271557.88471,379905
"2081","Malta","MLT",1997,-21.8821258623,3705372038.70537,382791
"2082","Malta","MLT",1998,-27.8523744878,3923637971.04652,385287
"2083","Malta","MLT",1999,-19.4387713759,4127313818.33836,387578
"2084","Malta","MLT",2000,-17.0816182103,4306192435.82207,390087
"2085","Malta","MLT",2001,-19.0318422207,4331870647.71535,393028
"2086","Malta","MLT",2002,-18.405190321,4689832689.83269,395969
"2087","Malta","MLT",2003,-26.7779153075,5456583589.39342,398582
"2088","Malta","MLT",2004,-16.8925046333,6062780269.0583,401268
"2089","Malta","MLT",2005,-11.077829872,6394851386.64345,403834
"2090","Malta","MLT",2006,-10.8589730358,6757119558.3992,405308
"2091","Malta","MLT",2007,-9.91278563129,7880509170.54476,406724
"2092","Malta","MLT",2008,-6.55054460769,8977149553.24447,409379
"2093","Malta","MLT",2009,-5.52605800731,8528202278.41067,412477
"2094","Malta","MLT",2010,-3.40451528854,8741059602.64901,414508
"2095","Malta","MLT",2011,-2.3843229933,9504797627.39878,416268
"2096","Malta","MLT",2012,-3.70036874631,9203729739.42371,419455
"2097","Malta","MLT",2013,-2.67434660948,10145944323.6938,423374
"2098","Mauritius","MUS",1976,0.287906110092,706991274.414428,906507
"2099","Mauritius","MUS",1977,-2.31844804296,827094668.018707,921379
"2100","Mauritius","MUS",1978,-4.94407419848,1019630847.11113,933499
"2101","Mauritius","MUS",1979,-6.24079717034,1216229419.31802,949888
"2102","Mauritius","MUS",1980,-3.46022449048,1136543003.2664,966039
"2103","Mauritius","MUS",1981,-5.32097034405,1147192916.68998,980462
"2104","Mauritius","MUS",1982,-6.40125241349,1082939379.16762,992521
"2105","Mauritius","MUS",1983,-2.43980097341,1094857357.63954,1001691
"2106","Mauritius","MUS",1984,-1.26418756688,1044928624.74004,1012221
"2107","Mauritius","MUS",1985,-0.280444151147,1080642033.34952,1020528
"2108","Mauritius","MUS",1986,1.68985498517,1469046114.77455,1028360
"2109","Mauritius","MUS",1987,3.4657470435,1888754655.15367,1036082
"2110","Mauritius","MUS",1988,3.54609664384,2143484487.67274,1043239
"2111","Mauritius","MUS",1989,3.68769912232,2191096860.28669,1051260
"2112","Mauritius","MUS",1990,0.307555699797,2653480001.34558,1058775
"2113","Mauritius","MUS",1991,0.520608423078,2856890680.60285,1070266
"2114","Mauritius","MUS",1992,-0.22797963489,3224267547.80508,1084441
"2115","Mauritius","MUS",1993,0.509446358033,3263368410.01813,1097374
"2116","Mauritius","MUS",1994,-0.102025394048,3558137040.37772,1112846
"2117","Mauritius","MUS",1995,-1.20176516561,4040345933.29231,1122457
"2118","Mauritius","MUS",1996,-3.26401300999,4421943910.49749,1133996
"2119","Mauritius","MUS",1997,-2.17840366778,4187367601.73431,1148284
"2120","Mauritius","MUS",1998,-0.902625371658,4169664285.38681,1160421
"2121","Mauritius","MUS",1999,-2.09295965929,4291172815.63421,1175267
"2122","Mauritius","MUS",2000,-1.06741822668,4582555124.64952,1186873
"2123","Mauritius","MUS",2001,-3.79889909268,4536538210.66761,1196287
"2124","Mauritius","MUS",2002,-3.57622074339,4767303153.99506,1204621
"2125","Mauritius","MUS",2003,-3.05501988092,5609831328.0648,1213370
"2126","Mauritius","MUS",2004,-2.96667857881,6385695187.0102,1221003
"2127","Mauritius","MUS",2005,-2.04150770884,6283803256.01264,1228254
"2128","Mauritius","MUS",2006,-2.73359757126,7028803365.70151,1233996
"2129","Mauritius","MUS",2007,-2.03628720891,8150138757.15741,1239630
"2130","Mauritius","MUS",2008,0.619723180565,9990370016.30771,1244121
"2131","Mauritius","MUS",2009,0.575129149932,9128843109.15588,1247429
"2132","Mauritius","MUS",2010,-2.08027542869,10003670690.3497,1250400
"2133","Mauritius","MUS",2011,-1.12931138568,11518393367.2403,1252404
"2134","Mauritius","MUS",2012,-0.578527775032,11668685524.1265,1255882
"2135","Mauritius","MUS",2013,-2.92721135604,12129642296.4425,1258653
"2136","Mauritius","MUS",2014,-0.53747906035,12803445933.5894,1260934
"2137","Mexico","MEX",1990,-2.54514321577,262709776007.964,85357874
"2138","Mexico","MEX",1991,-0.000316073066417,314453890803.074,87071512
"2139","Mexico","MEX",1992,0.978109360672,363609256195.677,88828310
"2140","Mexico","MEX",1993,0.187307350791,503962832199.255,90600453
"2141","Mexico","MEX",1994,-0.00168562666564,527318753518.414,92349147
"2142","Mexico","MEX",1995,-0.513878142188,343792792161.261,94045579
"2143","Mexico","MEX",1996,-0.110727265971,397404140458.457,95687452
"2144","Mexico","MEX",1997,-1.2625378851,480554644187.662,97281739
"2145","Mexico","MEX",1998,-1.3683819562,502010250656.743,98821456
"2146","Mexico","MEX",1999,-1.40234430024,579459682649.262,100300579
"2147","Mexico","MEX",2000,-0.995374334091,683647965226.955,101719673
"2148","Middle East AND North Africa IDA AND IBRD countries","TMN",1994,-0.429404694259,NA,NA
"2149","Middle East AND North Africa IDA AND IBRD countries","TMN",1995,0.504972960124,NA,NA
"2150","Middle East AND North Africa IDA AND IBRD countries","TMN",1996,0.445098077899,NA,NA
"2151","Middle East AND North Africa IDA AND IBRD countries","TMN",1997,-0.398650332786,NA,NA
"2152","Middle East AND North Africa IDA AND IBRD countries","TMN",2002,-1.74437551062,NA,NA
"2153","Middle East AND North Africa IDA AND IBRD countries","TMN",2003,-0.537377846369,NA,NA
"2154","Middle East AND North Africa IDA AND IBRD countries","TMN",2004,0.422517989863,NA,NA
"2155","Middle East AND North Africa IDA AND IBRD countries","TMN",2005,2.05173466681,NA,NA
"2156","Middle East AND North Africa IDA AND IBRD countries","TMN",2006,1.11497188826,NA,NA
"2157","Middle East AND North Africa IDA AND IBRD countries","TMN",2007,2.18075424157,NA,NA
"2158","Middle East AND North Africa IDA AND IBRD countries","TMN",2008,1.03594019505,NA,NA
"2159","Middle East AND North Africa IDA AND IBRD countries","TMN",2009,-2.27991657469,NA,NA
"2160","Middle East AND North Africa excluding high income","MNA",1994,-0.429404694259,NA,NA
"2161","Middle East AND North Africa excluding high income","MNA",1995,0.504972960124,NA,NA
"2162","Middle East AND North Africa excluding high income","MNA",1997,-0.398650332786,NA,NA
"2163","Middle East AND North Africa excluding high income","MNA",2002,-1.74437551062,NA,NA
"2164","Middle East AND North Africa excluding high income","MNA",2003,-0.537377846369,NA,NA
"2165","Middle East AND North Africa excluding high income","MNA",2004,0.422517989863,NA,NA
"2166","Middle East AND North Africa excluding high income","MNA",2005,2.03484147544,NA,NA
"2167","Middle East AND North Africa excluding high income","MNA",2006,1.08986966382,NA,NA
"2168","Middle East AND North Africa excluding high income","MNA",2007,2.16039619977,NA,NA
"2169","Middle East AND North Africa excluding high income","MNA",2008,1.0447832055,NA,NA
"2170","Middle East AND North Africa excluding high income","MNA",2009,-2.25905703136,NA,NA
"2171","Moldova","MDA",1997,-6.279066969,1930071406.92641,3654208
"2172","Moldova","MDA",1998,-3.70282027692,1639497206.70391,3652732
"2173","Moldova","MDA",1999,-2.92089258712,1170785047.79461,3647001
"2174","Moldova","MDA",2000,-1.49131268226,1288429150.51394,3639592
"2175","Moldova","MDA",2001,0.959513767973,1480656884.38462,3631462
"2176","Moldova","MDA",2003,1.98523345484,1980901553.51226,3612874
"2177","Moldova","MDA",2004,0.268795577592,2598231467.43671,3603945
"2178","Moldova","MDA",2005,1.80362892477,2988338439.31553,3595187
"2179","Moldova","MDA",2006,0.195511646942,3408272498.11516,3585209
"2180","Moldova","MDA",2007,-0.336892092957,4401154128.12297,3576910
"2181","Moldova","MDA",2008,-0.405902302621,6054806100.84681,3570108
"2182","Moldova","MDA",2009,-5.91893374201,5439422031.39627,3565604
"2183","Moldova","MDA",2010,-2.56101809943,5811604051.96737,3562045
"2184","Moldova","MDA",2011,-1.79529239216,7015206498.21955,3559986
"2185","Moldova","MDA",2012,-2.04584151656,7284686576.2835,3559519
"2186","Mongolia","MNG",1992,-0.518436885923,1317611863.84977,2243502
"2187","Mongolia","MNG",1993,2.70821780566,768401634.154573,2263200
"2188","Mongolia","MNG",1994,0.377123218474,925817092.217484,2280496
"2189","Mongolia","MNG",1995,2.44252969921,1452165005.2384,2298039
"2190","Mongolia","MNG",1996,0.744041372447,1345719472.35883,2316567
"2191","Mongolia","MNG",1997,-0.030441850243,1180934202.83801,2335695
"2192","Mongolia","MNG",1998,-0.970425879451,1124440248.9783,2355590
"2193","Mongolia","MNG",1999,-2.71560675743,1057408588.68269,2376162
"2194","Mongolia","MNG",2000,0.183487428269,1136896123.61298,2397436
"2195","Mongolia","MNG",2001,0.994268059723,1267997934.3125,2419776
"2196","Mongolia","MNG",2002,-1.25088562818,1396555719.97409,2443659
"2197","Mongolia","MNG",2003,-0.38061390396,1595297355.78349,2469286
"2198","Mongolia","MNG",2006,2.75608019624,3414055566.1138,2558012
"2199","Mongolia","MNG",2007,7.13598763242,4234999823.30839,2591670
"2200","Mongolia","MNG",2008,-3.28337778708,5623216448.86851,2628131
"2201","Mongolia","MNG",2009,-4.09219219473,4583850367.88972,2668289
"2202","Mongolia","MNG",2010,2.63018628849,7189481824.07288,2712650
"2203","Mongolia","MNG",2011,-2.64687753082,10409797649.3063,2761516
"2204","Mongolia","MNG",2012,-7.08958781749,12292770631.1967,2814226
"2205","Morocco","MAR",1972,1.17369886485,5074117544.77482,16695003
"2206","Morocco","MAR",1973,2.98408488064,6242177798.33938,17049165
"2207","Morocco","MAR",1974,2.52236135957,7675408485.51421,17416964
"2208","Morocco","MAR",1975,3.76259921452,8984824182.60333,17803698
"2209","Morocco","MAR",1976,1.41892529984,9584323309.12136,18210754
"2210","Morocco","MAR",1977,4.09959606921,11049896742.3889,18636977
"2211","Morocco","MAR",1978,3.07865250027,13236854105.1672,19081718
"2212","Morocco","MAR",1979,3.38474928678,15912133569.2852,19543347
"2213","Morocco","MAR",1980,0.326172822013,21728770055.3777,20019847
"2214","Morocco","MAR",1981,-1.2205757473,17788171722.4446,20511601
"2215","Morocco","MAR",1982,1.03321129616,17692341358.1272,21016818
"2216","Morocco","MAR",1983,0.0328807863032,16251460689.3254,21528502
"2217","Morocco","MAR",1984,0.173795510045,14824728528.4604,22037610
"2218","Morocco","MAR",1985,-1.22765037469,14991283215.7408,22537376
"2219","Morocco","MAR",1986,-0.7929277437,19462175321.8224,23023935
"2220","Morocco","MAR",1987,1.26250294189,21765261041.7265,23497766
"2221","Morocco","MAR",1988,3.18030725843,25705296183.5037,23961820
"2222","Morocco","MAR",1989,2.16600650075,26314220188.0257,24421191
"2223","Morocco","MAR",1990,-1.89223466664,30180108561.9305,24879136
"2224","Morocco","MAR",1991,-1.76558906838,32285388165.2999,25336862
"2225","Morocco","MAR",1992,-1.07739044984,33711069430.78,25791494
"2226","Morocco","MAR",1993,-2.09909992548,31655473663.8348,26237417
"2227","Morocco","MAR",1994,-2.6337886071,35604137422.5796,26667048
"2228","Morocco","MAR",1995,-3.8305687604,39030285468.3841,27075232
"2229","Morocco","MAR",1997,-0.579416316764,39147844526.0838,27825901
"2230","Morocco","MAR",1998,-2.3784402675,41806219378.6181,28175263
"2231","Morocco","MAR",1999,-2.27033844265,41632027599.8531,28514798
"2232","Morocco","MAR",2002,-2.6304131204,42236836820.6152,29512368
"2233","Morocco","MAR",2003,-2.07868485603,52064058833.9739,29843937
"2234","Morocco","MAR",2004,-2.0145260664,59626020162.3816,30179285
"2235","Morocco","MAR",2005,-2.34539610761,62343022650.8742,30521070
"2236","Morocco","MAR",2006,0.567948505413,68640825480.9223,30869346
"2237","Morocco","MAR",2007,2.39960233101,79041294874.4553,31225881
"2238","Morocco","MAR",2008,1.93842035846,92507257783.5697,31596855
"2239","Morocco","MAR",2009,1.02503887774,92897320375.8176,31989897
"2240","Morocco","MAR",2010,-2.28091328022,93216746661.5977,32409639
"2241","Morocco","MAR",2011,-4.0645815231,101370474295.109,32858823
"2242","Mozambique","MOZ",2010,-3.52410728744,10154238250.1818,24221405
"2243","Mozambique","MOZ",2011,-3.53752377261,13131168011.807,24939005
"2244","Mozambique","MOZ",2012,-2.64426928466,14534278446.3087,25676606
"2245","Myanmar","MMR",2003,-2.67168924824,10467109977.6717,47624894
"2246","Myanmar","MMR",2004,-1.97408747221,10567354056.4049,48073707
"2247","Namibia","NAM",1991,-2.12042557999,3012742078.00674,1465740
"2248","Namibia","NAM",1992,-4.1150513448,3448326858.34502,1513721
"2249","Namibia","NAM",1999,-2.47729480025,3818954447.99083,1858042
"2250","Namibia","NAM",2000,-1.62973874618,3908661517.62299,1899257
"2251","Namibia","NAM",2001,-4.18511951197,3546783708.12619,1933596
"2252","Namibia","NAM",2002,-2.38858995544,3361251197.73829,1962147
"2253","Namibia","NAM",2003,-6.66758220998,4931312147.21007,1986535
"2254","Namibia","NAM",2004,-2.58141804284,6606858786.01174,2009228
"2255","Namibia","NAM",2005,-0.0486194425796,7261333794.60003,2032196
"2256","Namibia","NAM",2006,5.17200710743,7978734401.53585,2055734
"2257","Namibia","NAM",2007,1.97596265957,8740865600.24981,2079915
"2258","Namibia","NAM",2008,5.56772324358,8486721916.9128,2106375
"2259","Namibia","NAM",2009,1.36789271707,8876191120.76189,2137040
"2260","Namibia","NAM",2010,-7.25623400041,11282192605.0374,2173170
"2261","Namibia","NAM",2011,-11.8781219122,12409629835.6998,2215621
"2262","Nepal","NPL",2004,-1.35663038031,7273938314.71988,25309449
"2263","Nepal","NPL",2005,-0.977414779475,8130258041.46706,25640287
"2264","Nepal","NPL",2010,-1.3733796176,16002656434.4746,27023137
"2265","Nepal","NPL",2011,-1.00051033173,18913574370.76,27327147
"2266","Nepal","NPL",2012,-0.625536421396,18851513891.066,27649925
"2267","Nepal","NPL",2013,1.53917980473,19271168018.482,27985310
"2268","Netherlands","NLD",1973,3.56571809189,70924006306.1643,13439322
"2269","Netherlands","NLD",1974,2.43150763067,86129928026.8875,13545056
"2270","Netherlands","NLD",1975,0.159812688999,98970041042.175,13666335
"2271","Netherlands","NLD",1976,0.414094108414,107775403067.178,13774037
"2272","Netherlands","NLD",1977,0.321683865503,125395875998.923,13856185
"2273","Netherlands","NLD",1978,-0.768966174222,153870462415.971,13941700
"2274","Netherlands","NLD",1979,-1.83799022922,177376289135.45,14038270
"2275","Netherlands","NLD",1980,-1.9083826713,192661371425.405,14149800
"2276","Netherlands","NLD",1981,-2.98765483537,162039376225.382,14247208
"2277","Netherlands","NLD",1982,-4.63405515103,156456858050.673,14312690
"2278","Netherlands","NLD",1983,-4.37610658164,151487045479.114,14367070
"2279","Netherlands","NLD",1984,-4.50791336812,142075910370.879,14424211
"2280","Netherlands","NLD",1985,-3.02538016629,142009922306.263,14491632
"2281","Netherlands","NLD",1986,-3.29732666677,198298498021.227,14572278
"2282","Netherlands","NLD",1987,-4.60571963309,241918791122.715,14665037
"2283","Netherlands","NLD",1988,-3.36750342164,258567751142.825,14760094
"2284","Netherlands","NLD",1989,-4.17310276081,255039560739.894,14848907
"2285","Netherlands","NLD",1990,-4.09430687645,314267667675.178,14951510
"2286","Netherlands","NLD",1991,-2.07613433458,323320449905.705,15069798
"2287","Netherlands","NLD",1992,-3.0199365319,358330385839.599,15184166
"2288","Netherlands","NLD",1993,-2.78436235315,349037818106.312,15290368
"2289","Netherlands","NLD",1994,-3.81370725098,374291430318.44,15382838
"2290","Netherlands","NLD",1995,-10.22527137,446528959648.641,15459006
"2291","Netherlands","NLD",1996,-3.47309387736,445704575163.399,15530498
"2292","Netherlands","NLD",1997,-3.56065440855,412199006098.938,15610650
"2293","Netherlands","NLD",1998,-2.37391310584,432476116418.574,15707209
"2294","Netherlands","NLD",1999,-1.20360237008,441975282335.393,15812088
"2295","Netherlands","NLD",2000,0.480291760274,412807259996.315,15925513
"2296","Netherlands","NLD",2001,-1.59409765217,426573601789.709,16046180
"2297","Netherlands","NLD",2002,-3.01718306899,465368906455.863,16148929
"2298","Netherlands","NLD",2003,-4.12674092024,571863431151.242,16225302
"2299","Netherlands","NLD",2004,-2.92667666427,650532654581.574,16281779
"2300","Netherlands","NLD",2005,-1.46130293305,678533764457.157,16319868
"2301","Netherlands","NLD",2006,-0.954572808574,726649102998.369,16346101
"2302","Netherlands","NLD",2007,-0.829800365249,839419655078.018,16381696
